"studyID","pubyear","pubyear5","country","continent","USA","marine","exprnc","species","family","order","class","class1","structure","structure2","process","process2","agemin","agemax","agemaxcat","agerange","agerangecat","type","R","Rcat3","Rcat4","n","ncat","nperage","APE","ACV","ACVmod","ACVused","ACVmodused","bothACVnAPEused","PA0","PA1","PAother","ASD","AAD","APE2","ACV2","AD","checkbias","bias_usedplot","bias_usedregression","bias_usedsymtest","bias_usedttest","bias_usedother","biasmethod","biaspresent","checkrelage","typerelage"
"ross_accuracy_2005",2005,"2001-05","USA","N. America","USA","no","yes","White Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,5,"1-9",4,"0-10","Between",4,"3+","4+",239,"200-399",59.75,NA,9.305,9.305,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","yes","none"
"ross_accuracy_2005",2005,"2001-05","USA","N. America","USA","no","yes","Black Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",249,"200-399",62.25,NA,7.406,7.406,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","yes","none"
"ross_accuracy_2005",2005,"2001-05","USA","N. America","USA","no","yes","White Crappie","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"pressed","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",239,"200-399",59.75,NA,2.9778,2.9778,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","no","t-tests","yes","yes","none"
"rovani_life_2017",2017,"2016-20","Brazil","S. America","Other","yes","no","Dules auriga","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,9,"1-9",8,"0-10","Between",2,"2","2",409,"400+",51.125,NA,NA,NA,"no","no","no",56,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Sattar snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole (and some ground or sectioned)","Whole",1,6,"1-9",5,"0-10","Between",2,"2","2",173,"5-199",34.6,0.92,1.3,1.3,"yes","yes","yes",95.4,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Sattar snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,6,"1-9",5,"0-10","Between",2,"2","2",173,"5-199",34.6,1.18,1.68,1.68,"yes","yes","yes",93.6,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Sattar snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",1,6,"1-9",5,"0-10","Between",2,"2","2",173,"5-199",34.6,1.62,2.3,2.3,"yes","yes","yes",91.3,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Sattar snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",1,5,"1-9",4,"0-10","Between",2,"2","2",173,"5-199",43.25,3.36,4.75,4.75,"yes","yes","yes",82.7,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Alghad snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole (and some ground or sectioned)","Whole",1,6,"1-9",5,"0-10","Between",2,"2","2",126,"5-199",25.2,1.49,2.1,2.1,"yes","yes","yes",94.6,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Alghad snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,6,"1-9",6,"0-10","Between",2,"2","2",126,"5-199",21,2.88,4.07,4.07,"yes","yes","yes",92.3,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Alghad snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",0,6,"1-9",6,"0-10","Between",2,"2","2",126,"5-199",21,5.08,7.19,7.19,"yes","yes","yes",84.6,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Alghad snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,6,"1-9",6,"0-10","Between",2,"2","2",126,"5-199",21,7.27,10.29,10.29,"yes","yes","yes",82.3,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Alghad snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,6,"1-9",6,"0-10","Between",2,"2","2",126,"5-199",21,8.13,11.49,11.49,"yes","yes","yes",80,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Chirruh snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole (and some ground or sectioned)","Whole",0,6,"1-9",6,"0-10","Between",2,"2","2",199,"5-199",33.1666666666667,1.57,2.22,2.22,"yes","yes","yes",96,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Chirruh snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",1,6,"1-9",5,"0-10","Between",2,"2","2",199,"5-199",39.8,1.89,2.67,2.67,"yes","yes","yes",93.5,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Chirruh snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,6,"1-9",6,"0-10","Between",2,"2","2",199,"5-199",33.1666666666667,3.57,5.05,5.05,"yes","yes","yes",90.5,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sabah_precise_2014",2014,"2011-15","India","Asia","Other","no","no","Chirruh snowtrout","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other",NA,"whole","Whole",0,6,"1-9",6,"0-10","Between",2,"2","2",199,"5-199",33.1666666666667,3.98,5.63,5.63,"yes","yes","yes",87.4,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sakaris_comparison_2019",2019,"2016-20","USA","N. America","USA","no","yes","Redbreasted Sunfish","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,7,"1-9",7,"0-10","Between",2,"2","2",126,"5-199",18,NA,4,4,"yes","yes","no",89,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sakaris_comparison_2019",2019,"2016-20","USA","N. America","USA","no","yes","Redbreasted Sunfish","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,6,"1-9",5,"0-10","Between",2,"2","2",126,"5-199",25.2,NA,9.4,9.4,"yes","yes","no",73,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"sakaris_comparison_2019",2019,"2016-20","USA","N. America","USA","no","yes","Green Sunfish","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,7,"1-9",6,"0-10","Between",2,"2","2",89,"5-199",14.8333333333333,NA,3.7,3.7,"yes","yes","no",88,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","no","no",NA
"sakaris_comparison_2019",2019,"2016-20","USA","N. America","USA","no","yes","Green Sunfish","Centrarchidae","Perciformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",0,5,"1-9",5,"0-10","Between",2,"2","2",89,"5-199",17.8,NA,6.1,6.1,"yes","yes","no",79,NA,"no",NA,NA,NA,NA,NA,"yes","yes","no","no","no","no","agebiasplot","yes","no",NA
"sammons_age_2020",2020,"2016-20","USA","N. America","USA","yes","no","Spotted Sand Bass","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,8,"1-9",7,"0-10","Between",2,"2","2",293,"200-399",41.8571428571429,0.76,NA,1.07480230740355,"no","yes","no",NA,100,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sanchez_bomb_2019",2019,"2016-20","USA","N. America","USA","yes","no","Warsaw Grouper","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",9,59,"30+",50,"50-60","Between",2,"2","2",20,"1-49",0.4,9.6,NA,13.5764501987817,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sanchez_bomb_2019",2019,"2016-20","USA","N. America","USA","yes","no","Snowy Grouper","Serranidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",2,52,"30+",50,"50-60","Between",2,"2","2",18,"1-49",0.36,6,NA,8.48528137423857,"no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"santana_patterns_2016",2016,"2016-20","Brazil","S. America","Other","no","no","Iheringichthys labrosus","Pimelodidae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",0,7,"1-9",7,"0-10","Between",3,"3+","3",146,"5-199",20.8571428571429,8.67,12.27,12.27,"yes","yes","yes",74.5,NA,"no",NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","symmetry test","no","no",NA
"santana_patterns_2016",2016,"2016-20","Brazil","S. America","Other","no","no","Iheringichthys labrosus","Pimelodidae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",0,7,"1-9",7,"0-10","Between",3,"3+","3",146,"5-199",20.8571428571429,9.99,14.14,14.14,"yes","yes","yes",72.5,NA,"no",NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","symmetry test","no","no",NA
"santana_patterns_2016",2016,"2016-20","Brazil","S. America","Other","no","no","Iheringichthys labrosus","Pimelodidae","Siluriformes","Actinopteri","Actinopteri","Spines","Pectoral","sectioned","Ground/
Sectioned",0,7,"1-9",7,"0-10","Between",3,"3+","3",146,"5-199",20.8571428571429,6.48,9.16,9.16,"yes","yes","yes",79,NA,"no",NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","symmetry test","no","no",NA
"scarcella_age_2011",2011,"2011-15","Italy","Europe","Other","yes","no","Small Red Scorpionfish","Scorpaenidae","Scorpaeniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole (and some ground or sectioned)","Whole",0,16,"10-19",16,"10-20","Within",2,"2","2",528,"400+",33,8.2,11.6,11.6,"yes","yes","yes",NA,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,5,"1-9",4,"0-10","Between",2,"2","2",32,"1-49",8,NA,1.5,1.5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,6,"1-9",5,"0-10","Between",2,"2","2",69,"5-199",13.8,NA,0,0,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,6,"1-9",5,"0-10","Between",2,"2","2",45,"1-49",9,NA,3.3,3.3,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,3,"1-9",2,"0-10","Between",2,"2","2",42,"1-49",21,NA,0,0,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,5,"1-9",4,"0-10","Between",2,"2","2",70,"5-199",17.5,NA,2.6,2.6,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,5,"1-9",4,"0-10","Between",2,"2","2",41,"1-49",10.25,NA,0,0,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,7,"1-9",6,"0-10","Between",2,"2","2",69,"5-199",11.5,NA,3,3,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,5,"1-9",4,"0-10","Between",2,"2","2",57,"5-199",14.25,NA,6.1,6.1,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,2,"1-9",1,"0-10","Between",2,"2","2",55,"5-199",55,NA,4.1,4.1,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,3,"1-9",2,"0-10","Between",2,"2","2",32,"1-49",16,NA,5.3,5.3,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",37,"1-49",9.25,NA,16.6,16.6,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",45,"1-49",11.25,NA,11,11,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,4,"1-9",3,"0-10","Between",2,"2","2",40,"1-49",13.3333333333333,NA,9.5,9.5,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,4,"1-9",3,"0-10","Between",2,"2","2",75,"5-199",25,NA,10.9,10.9,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",41,"1-49",10.25,NA,11.4,11.4,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",2,5,"1-9",3,"0-10","Between",2,"2","2",69,"5-199",23,NA,6.1,6.1,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,5,"1-9",4,"0-10","Between",2,"2","2",57,"5-199",14.25,NA,13.2,13.2,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schill_validation_2010",2010,"2006-10","USA","N. America","USA","no","no","Redband Trout","Salmonidae","Salmoniformes","Actinopteri","Actinopteri","Scales",NA,"mounted","Other",1,3,"1-9",2,"0-10","Between",2,"2","2",55,"5-199",27.5,NA,19.2,19.2,"yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"schwamborn_age_2002",2002,"2001-05","Brazil","S. America","Other","yes","no","Dusky Damselfish","Pomacentridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,15,"10-19",15,"10-20","Between",2,"2","2",89,"5-199",5.93333333333333,9,NA,12.7279220613579,"no","yes","no",NA,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"sci_age_2020",2020,"2016-20","Turkey","Europe","Other","yes","no","Red Porgy","Sparidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","whole","Whole",1,12,"10-19",11,"10-20","Between",2,"2","2",66,"5-199",6,5.2,7.4,7.4,"yes","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"seibert_evaluation_2013",2013,"2011-15","USA","N. America","USA","no","yes","Silver Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Otoliths","Lapillae","ground (then burnt)","Ground/
Sectioned",2,10,"10-19",8,"0-10","Between",2,"2","2",120,"5-199",15,NA,4.22,4.22,"yes","yes","no",76,98,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"seibert_evaluation_2013",2013,"2011-15","USA","N. America","USA","no","yes","Silver Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Other","Postcleithra","sectioned","Ground/
Sectioned",2,8,"1-9",6,"0-10","Between",2,"2","2",120,"5-199",20,NA,9.73,9.73,"yes","yes","no",58,91,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"seibert_evaluation_2013",2013,"2011-15","USA","N. America","USA","no","yes","Silver Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Finrays","Pectoral","sectioned","Ground/
Sectioned",2,9,"1-9",7,"0-10","Between",2,"2","2",120,"5-199",17.1428571428571,NA,10.22,10.22,"yes","yes","no",57,93,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"seibert_evaluation_2013",2013,"2011-15","USA","N. America","USA","no","yes","Silver Carp","Cyprinidae","Cypriniformes","Actinopteri","Actinopteri","Vertebrae",NA,"whole","Whole",2,7,"1-9",5,"0-10","Between",2,"2","2",120,"5-199",24,NA,15.73,15.73,"yes","yes","no",51,85,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"semba_age_2009",2009,"2006-10","Japan","Asia","Other","yes","no","Shortfin Mako Shark","Lamnidae","Lamniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then shadowing)","Ground/
Sectioned",0,20,"20-29",20,"20-30","Within",2,"2","2",275,"200-399",13.75,NA,3.7,3.7,"yes","yes","no",70.1818181818182,95.2727272727273,"no",NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","symmetry test","yes","no",NA
"serra-pereira_age_2005",2005,"2001-05","Portugal","Europe","Other","yes","no","Thornback Ray","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"whole (burnt)","Whole",1,10,"10-19",9,"0-10","Between",2,"2","2",200,"200-399",22.2222222222222,8.6,12.2,12.2,"yes","yes","yes",57,NA,"no",NA,NA,NA,NA,8.6,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"serra-pereira_age_2005",2005,"2001-05","Portugal","Europe","Other","yes","no","Thornback Ray","Rajidae","Rajiformes","Elasmobranchii","Elasmobranchii","Other","Denticles","etched","Etched",1,10,"10-19",9,"0-10","Between",2,"2","2",200,"200-399",22.2222222222222,2.3,3.2,3.2,"yes","yes","yes",79,NA,"no",NA,NA,NA,NA,2.3,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"shih_age_2011",2011,"2011-15","Taiwan","Asia","Other","yes","no","Trichiurus japonicus","Trichiuridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,6,"1-9",6,"0-10","Within",2,"2","2",1177,"400+",196.166666666667,NA,NA,NA,"no","no","no",94.1,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"shih_age_2011",2011,"2011-15","Taiwan","Asia","Other","yes","no","Trichiurus nanhaiensis","Trichiuridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,6,"1-9",6,"0-10","Within",2,"2","2",247,"200-399",41.1666666666667,NA,NA,NA,"no","no","no",91.2,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"shih_age_2011",2011,"2011-15","Taiwan","Asia","Other","yes","no","Largehead Hairtail","Trichiuridae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",0,9,"1-9",9,"0-10","Within",2,"2","2",34,"1-49",3.77777777777778,NA,NA,NA,"no","no","no",91.7,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"shimose_age_2014",2014,"2011-15","Japan","Asia","Other","yes","no","Blacktail Snapper","Lutjanidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,34,"30+",33,"30-40","Within",2,"2","2",279,"200-399",8.45454545454546,0.84,1.18,1.18,"yes","yes","yes",82.7956989247312,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"shimose_age_2015",2015,"2011-15","Japan","Asia","Other","yes","no","Blackspot Snapper","Lutjanidae","Perciformes","Actinopteri","Actinopteri","Otoliths","Sagittae","sectioned","Ground/
Sectioned",1,23,"20-29",22,"20-30","Within",2,"2","2",442,"400+",20.0909090909091,0.72,1.02,1.02,"yes","yes","yes",93.4389140271493,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_age_2000",2000,"1996-2000","Australia","Australia","Other","yes","yes","Whiskery Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",2,11,"10-19",9,"0-10","Within",3,"3+","3",496,"400+",55.1111111111111,8.46,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_age_2000",2000,"1996-2000","Australia","Australia","Other","yes","yes","Whiskery Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",2,11,"10-19",9,"0-10","Within",3,"3+","3",496,"400+",55.1111111111111,9.6,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_age_2000",2000,"1996-2000","Australia","Australia","Other","yes","yes","Whiskery Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",2,11,"10-19",9,"0-10","Within",3,"3+","3",496,"400+",55.1111111111111,9.39,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_age_2000",2000,"1996-2000","Australia","Australia","Other","yes","yes","Whiskery Shark","Triakidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",2,11,"10-19",9,"0-10","Within",3,"3+","3",496,"400+",55.1111111111111,10.2,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
"simpfendorfer_validated_2002",2002,"2001-05","Australia","Australia","Other","yes","yes","Dusky Shark","Carcharhinidae","Carcharhiniformes","Elasmobranchii","Elasmobranchii","Vertebrae",NA,"sectioned (then xrayed)","Ground/
Sectioned",0,32,"30+",32,"30-40","Within",3,"3+","3",360,"200-399",11.25,9.78,NA,NA,"no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,"no",NA
